station_id,nom,lat,lon,velos_dispo,nb_places_dispo,commune,etat,ville,nb_emprunts,usage_score,cluster
312,Saint Roch,50.672503,3.069332,7,13,Marquette-lez-Lille,EN SERVICE,Lille,153.0,0.002738255033557047,0
313,Pont de l'Abbaye,50.666236,3.06415,17,3,Marquette-lez-Lille,EN SERVICE,Lille,3357.0,0.06008053691275168,0
313,Pont de l'Abbaye,50.666236,3.06415,17,3,Marquette-lez-Lille,EN SERVICE,Lille,546.0,0.009771812080536913,0
314,Robersart,50.68656,3.05332,12,4,Wambrechies,EN SERVICE,Lille,0.0,0.0,0
315,Petit Paradis,50.68245,3.05179,5,7,Wambrechies,EN SERVICE,Lille,0.0,0.0,0
319,Mitterie,50.64697,3.00768,12,4,Lomme,EN SERVICE,Lille,0.0,0.0,0
995,Station Provisoire 1,50.647019,3.057778,8,12,Lille,EN SERVICE,Lille,0.0,0.0,0
996,Station Mobile 1,50.615795,3.086178,0,20,Lille,HORS SERVICE,Lille,0.0,0.0,0
997,Station Mobile 2,50.614968,3.088049,0,20,Lille,HORS SERVICE,Lille,0.0,0.0,0
998,Station Mobile 3,50.616138,3.087023,0,20,Lille,HORS SERVICE,Lille,0.0,0.0,0
